表名,起始日期,结束日期,覆盖天数,目标天数,达标率(%),是否达标,总行数
TAUSDT_4h,2025-07-21,2025-08-15,26,365,7.1,❌,317
THETAUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3705
THEUSDT_4h,2024-11-27,2025-08-15,262,365,71.8,❌,2960
TIAUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,11134
TLMUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,9871
TAUSDT_1d,2025-07-21,2025-08-15,26,365,7.1,❌,30
THETAUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,729
THEUSDT_1d,2024-11-27,2025-08-15,262,365,71.8,❌,527
TNSRUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,108286
TIAUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4437
TLMUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4437
TNSRUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,36921
TIAUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3584
TLMUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,2493
TOKENUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,106432
TONUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,109032
TOWNSUSDT_5m,2025-08-05,2025-08-15,11,365,3.0,❌,4185
TNSRUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,19041
TIAUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
TLMUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
TOKENUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,35479
TONUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,38297
TOWNSUSDT_15m,2025-08-05,2025-08-15,11,365,3.0,❌,1396
TNSRUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,11132
TOKENUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,17740
TONUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,18041
TOWNSUSDT_30m,2025-08-05,2025-08-15,11,365,3.0,❌,799
TRBUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,109268
TNSRUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4437
TREEUSDT_5m,2025-07-29,2025-08-15,18,365,4.9,❌,6208
TOKENUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,8871
TONUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,11138
TOWNSUSDT_1h,2025-08-05,2025-08-15,11,365,3.0,❌,531
TRBUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,35885
TNSRUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3584
TREEUSDT_15m,2025-07-29,2025-08-15,18,365,4.9,❌,2070
TOKENUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4437
TONUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4437
TOWNSUSDT_2h,2025-08-05,2025-08-15,11,365,3.0,❌,176
TRBUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,18041
TNSRUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
TREEUSDT_30m,2025-07-29,2025-08-15,18,365,4.9,❌,1136
TOKENUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,2219
TONUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3584
TOWNSUSDT_4h,2025-08-05,2025-08-15,11,365,3.0,❌,134
TRBUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,9677
TREEUSDT_1h,2025-07-29,2025-08-15,18,365,4.9,❌,718
TOKENUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,370
TONUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
TOWNSUSDT_1d,2025-08-05,2025-08-15,11,365,3.0,❌,24
TRBUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4437
TRUMPUSDT_5m,2025-01-18,2025-08-15,210,365,57.5,❌,61516
TRBUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3583
TRUMPUSDT_15m,2025-01-18,2025-08-15,210,365,57.5,❌,20506
TRUUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,106433
TRXUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,109433
TSTUSDT_5m,2025-02-09,2025-08-15,188,365,51.5,❌,55180
TRBUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
TRUMPUSDT_30m,2025-01-18,2025-08-15,210,365,57.5,❌,10354
TRXUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,36497
TSTUSDT_15m,2025-02-09,2025-08-15,188,365,51.5,❌,18394
TRUMPUSDT_1h,2025-01-18,2025-08-15,210,365,57.5,❌,5327
TRXUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,20053
TURBOUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,107633
TSTUSDT_30m,2025-02-09,2025-08-15,188,365,51.5,❌,9197
TRUMPUSDT_2h,2025-01-18,2025-08-15,210,365,57.5,❌,2565
TRXUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,11132
TRUUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,43744
TURBOUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,39933
TSTUSDT_1h,2025-02-09,2025-08-15,188,365,51.5,❌,4599
TRUMPUSDT_4h,2025-01-18,2025-08-15,210,365,57.5,❌,2522
TRXUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4437
TRUUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,18844
TURBOUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,19841
TSTUSDT_2h,2025-02-09,2025-08-15,188,365,51.5,❌,2301
TRUMPUSDT_1d,2025-01-18,2025-08-15,210,365,57.5,❌,422
TRXUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3584
TRUUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,9871
TURBOUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,10471
TSTUSDT_4h,2025-02-09,2025-08-15,188,365,51.5,❌,1151
TRXUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
TRUUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4437
TURBOUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4437
TSTUSDT_1d,2025-02-09,2025-08-15,188,365,51.5,❌,192
TUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,106633
TRUUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3584
TURBOUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3584
TUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,36079
TUTUSDT_5m,2025-03-20,2025-08-15,149,365,40.8,❌,43996
TRUUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
TWTUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,106433
TURBOUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
TUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,19241
TUTUSDT_15m,2025-03-20,2025-08-15,149,365,40.8,❌,14666
TWTUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,36880
TUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,11132
TUTUSDT_30m,2025-03-20,2025-08-15,149,365,40.8,❌,7434
UMAUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,107234
TWTUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,21462
TUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4437
TUTUSDT_1h,2025-03-20,2025-08-15,149,365,40.8,❌,3867
UMAUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,37080
TWTUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,9071
TUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3583
TUTUSDT_2h,2025-03-20,2025-08-15,149,365,40.8,❌,1835
UMAUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,21462
TWTUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4437
TUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
TUTUSDT_4h,2025-03-20,2025-08-15,149,365,40.8,❌,1192
UMAUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,10481
TWTUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3583
TUTUSDT_1d,2025-03-20,2025-08-15,149,365,40.8,❌,302
UMAUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4437
TWTUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
USDCUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,108234
UMAUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3584
USDCUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,39910
USELESSUSDT_5m,2025-08-15,2025-08-15,1,365,0.3,❌,655
UMAUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
USTCUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,107034
USDCUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,21462
USELESSUSDT_15m,2025-08-15,2025-08-15,1,365,0.3,❌,348
USTCUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,36080
USDCUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,9271
USELESSUSDT_30m,2025-08-15,2025-08-15,1,365,0.3,❌,324
USUALUSDT_5m,2024-12-18,2025-08-15,241,365,66.0,❌,70445
UXLINKUSDT_5m,2024-09-15,2025-08-15,335,365,91.8,❌,97893
USTCUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,18441
USDCUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4437
USELESSUSDT_1h,2025-08-15,2025-08-15,1,365,0.3,❌,312
USUALUSDT_15m,2024-12-18,2025-08-15,241,365,66.0,❌,23483
UXLINKUSDT_15m,2024-09-15,2025-08-15,335,365,91.8,❌,33505
USTCUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,10281
USDCUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3583
USELESSUSDT_2h,2025-08-15,2025-08-15,1,365,0.3,❌,28
USUALUSDT_30m,2024-12-18,2025-08-15,241,365,66.0,❌,11842
UXLINKUSDT_30m,2024-09-15,2025-08-15,335,365,91.8,❌,16553
USTCUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4437
USDCUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
USELESSUSDT_4h,2025-08-15,2025-08-15,1,365,0.3,❌,207
USUALUSDT_1h,2024-12-18,2025-08-15,241,365,66.0,❌,6071
UXLINKUSDT_1h,2024-09-15,2025-08-15,335,365,91.8,❌,8325
USTCUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,2493
USELESSUSDT_1d,2025-08-15,2025-08-15,1,365,0.3,❌,3
USUALUSDT_2h,2024-12-18,2025-08-15,241,365,66.0,❌,2937
UXLINKUSDT_2h,2024-09-15,2025-08-15,335,365,91.8,❌,4064
VANAUSDT_5m,2024-12-16,2025-08-15,243,365,66.6,❌,71015
USTCUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
USUALUSDT_4h,2024-12-18,2025-08-15,241,365,66.0,❌,2834
UXLINKUSDT_4h,2024-09-15,2025-08-15,335,365,91.8,❌,3398
VANAUSDT_15m,2024-12-16,2025-08-15,243,365,66.6,❌,23673
VANRYUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,108143
USUALUSDT_1d,2024-12-18,2025-08-15,241,365,66.0,❌,484
UXLINKUSDT_1d,2024-09-15,2025-08-15,335,365,91.8,❌,700
VELODROMEUSDT_5m,2024-12-13,2025-08-15,246,365,67.4,❌,73937
VANAUSDT_30m,2024-12-16,2025-08-15,243,365,66.6,❌,11937
VANRYUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,37116
VELODROMEUSDT_15m,2024-12-13,2025-08-15,246,365,67.4,❌,25162
VANAUSDT_1h,2024-12-16,2025-08-15,243,365,66.6,❌,6119
VANRYUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,18856
VELVETUSDT_5m,2025-07-15,2025-08-15,32,365,8.8,❌,10299
VETUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,106853
VELODROMEUSDT_30m,2024-12-13,2025-08-15,246,365,67.4,❌,12676
VANAUSDT_2h,2024-12-16,2025-08-15,243,365,66.6,❌,2961
VANRYUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,9471
VELVETUSDT_15m,2025-07-15,2025-08-15,32,365,8.8,❌,3434
VETUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,36492
VELODROMEUSDT_1h,2024-12-13,2025-08-15,246,365,67.4,❌,8249
VANAUSDT_4h,2024-12-16,2025-08-15,243,365,66.6,❌,2846
VANRYUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4437
VELVETUSDT_30m,2025-07-15,2025-08-15,32,365,8.8,❌,1818
VETUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,19053
VELODROMEUSDT_2h,2024-12-13,2025-08-15,246,365,67.4,❌,2995
VANAUSDT_1d,2024-12-16,2025-08-15,243,365,66.6,❌,488
VANRYUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3584
VELVETUSDT_1h,2025-07-15,2025-08-15,32,365,8.8,❌,1059
VETUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,11142
VELODROMEUSDT_4h,2024-12-13,2025-08-15,246,365,67.4,❌,2863
VANRYUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
VELVETUSDT_2h,2025-07-15,2025-08-15,32,365,8.8,❌,431
VETUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4437
VICUSDT_5m,2025-03-12,2025-08-15,157,365,43.0,❌,47278
VELODROMEUSDT_1d,2024-12-13,2025-08-15,246,365,67.4,❌,611
VELVETUSDT_4h,2025-07-15,2025-08-15,32,365,8.8,❌,388
VETUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3584
VICUSDT_15m,2025-03-12,2025-08-15,157,365,43.0,❌,23716
VINEUSDT_5m,2025-01-24,2025-08-15,204,365,55.9,❌,59826
VELVETUSDT_1d,2025-07-15,2025-08-15,32,365,8.8,❌,36
VETUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
VIRTUALUSDT_5m,2024-12-10,2025-08-15,249,365,68.2,❌,72756
VICUSDT_30m,2025-03-12,2025-08-15,157,365,43.0,❌,8408
VINEUSDT_15m,2025-01-24,2025-08-15,204,365,55.9,❌,19943
VIRTUALUSDT_15m,2024-12-10,2025-08-15,249,365,68.2,❌,26089
VICUSDT_1h,2025-03-12,2025-08-15,157,365,43.0,❌,5451
VINEUSDT_30m,2025-01-24,2025-08-15,204,365,55.9,❌,10072
VOXELUSDT_5m,2024-08-20,2025-08-15,361,365,98.9,✅,105836
VTHOUSDT_5m,2025-01-22,2025-08-15,206,365,56.4,❌,60408
VIRTUALUSDT_30m,2024-12-10,2025-08-15,249,365,68.2,❌,13227
VICUSDT_2h,2025-03-12,2025-08-15,157,365,43.0,❌,1927
VINEUSDT_1h,2025-01-24,2025-08-15,204,365,55.9,❌,5186
VOXELUSDT_15m,2024-08-20,2025-08-15,361,365,98.9,✅,35831
VTHOUSDT_15m,2025-01-22,2025-08-15,206,365,56.4,❌,20137
VIRTUALUSDT_1h,2024-12-10,2025-08-15,249,365,68.2,❌,8325
VICUSDT_4h,2025-03-12,2025-08-15,157,365,43.0,❌,2328
VINEUSDT_2h,2025-01-24,2025-08-15,204,365,55.9,❌,2494
VOXELUSDT_30m,2024-08-20,2025-08-15,361,365,98.9,✅,18010
VTHOUSDT_30m,2025-01-22,2025-08-15,206,365,56.4,❌,10169
VIRTUALUSDT_2h,2024-12-10,2025-08-15,249,365,68.2,❌,3033
VICUSDT_1d,2025-03-12,2025-08-15,157,365,43.0,❌,522
VINEUSDT_4h,2025-01-24,2025-08-15,204,365,55.9,❌,2456
VOXELUSDT_1h,2024-08-20,2025-08-15,361,365,98.9,✅,11023
VTHOUSDT_1h,2025-01-22,2025-08-15,206,365,56.4,❌,5235
VIRTUALUSDT_4h,2024-12-10,2025-08-15,249,365,68.2,❌,2882
VINEUSDT_1d,2025-01-24,2025-08-15,204,365,55.9,❌,411
VOXELUSDT_2h,2024-08-20,2025-08-15,361,365,98.9,✅,4378
VTHOUSDT_2h,2025-01-22,2025-08-15,206,365,56.4,❌,2519
VVVUSDT_5m,2025-01-29,2025-08-15,199,365,54.5,❌,58408
VIRTUALUSDT_1d,2024-12-10,2025-08-15,249,365,68.2,❌,614
VOXELUSDT_4h,2024-08-20,2025-08-15,361,365,98.9,✅,3555
VTHOUSDT_4h,2025-01-22,2025-08-15,206,365,56.4,❌,2476
VVVUSDT_15m,2025-01-29,2025-08-15,199,365,54.5,❌,19470
WALUSDT_5m,2025-03-27,2025-08-15,142,365,38.9,❌,41905
TREEUSDT_2h,2025-07-29,2025-08-15,18,365,4.9,❌,260
VOXELUSDT_1d,2024-08-20,2025-08-15,361,365,98.9,✅,726
VTHOUSDT_1d,2025-01-22,2025-08-15,206,365,56.4,❌,414
WAXPUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,108836
VVVUSDT_30m,2025-01-29,2025-08-15,199,365,54.5,❌,9836
WALUSDT_15m,2025-03-27,2025-08-15,142,365,38.9,❌,13969
TREEUSDT_4h,2025-07-29,2025-08-15,18,365,4.9,❌,218
VVVUSDT_1h,2025-01-29,2025-08-15,199,365,54.5,❌,5068
WAXPUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,37298
WALUSDT_30m,2025-03-27,2025-08-15,142,365,38.9,❌,7085
TREEUSDT_1d,2025-07-29,2025-08-15,18,365,4.9,❌,38
WCTUSDT_5m,2025-04-15,2025-08-15,123,365,33.7,❌,36487
WIFUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,107473
VVVUSDT_2h,2025-01-29,2025-08-15,199,365,54.5,❌,2435
WAXPUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,18651
WALUSDT_1h,2025-03-27,2025-08-15,142,365,38.9,❌,3693
WCTUSDT_15m,2025-04-15,2025-08-15,123,365,33.7,❌,12164
WIFUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,36081
VVVUSDT_4h,2025-01-29,2025-08-15,199,365,54.5,❌,1492
WLDUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,106437
WAXPUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,11138
WALUSDT_2h,2025-03-27,2025-08-15,142,365,38.9,❌,1748
WCTUSDT_30m,2025-04-15,2025-08-15,123,365,33.7,❌,6183
WIFUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,20448
VVVUSDT_1d,2025-01-29,2025-08-15,199,365,54.5,❌,203
WAXPUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4437
WLDUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,35881
WALUSDT_4h,2025-03-27,2025-08-15,142,365,38.9,❌,1149
WCTUSDT_1h,2025-04-15,2025-08-15,123,365,33.7,❌,3241
WIFUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,9471
WAXPUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3584
WLDUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,18445
WALUSDT_1d,2025-03-27,2025-08-15,142,365,38.9,❌,286
WCTUSDT_2h,2025-04-15,2025-08-15,123,365,33.7,❌,1522
WIFUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4437
WOOUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,107455
WAXPUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
WLDUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,9271
WCTUSDT_4h,2025-04-15,2025-08-15,123,365,33.7,❌,1036
WIFUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3583
WOOUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,36305
WUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,107037
WLDUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4437
WCTUSDT_1d,2025-04-15,2025-08-15,123,365,33.7,❌,248
WIFUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
WOOUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,20051
XAIUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,107637
WUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,35887
WLDUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,2493
WOOUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,10479
XAIUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,36905
WUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,18242
XCNUSDT_5m,2025-04-11,2025-08-15,127,365,34.8,❌,38404
XLMUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,106837
WLDUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
WOOUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4437
XAIUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,17842
WUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,11146
XCNUSDT_15m,2025-04-11,2025-08-15,127,365,34.8,❌,15730
XLMUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,36487
WOOUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3584
XAIUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,11132
WUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4437
XMRUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,106437
XCNUSDT_30m,2025-04-11,2025-08-15,127,365,34.8,❌,8375
XLMUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,17842
WOOUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
XAIUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4437
WUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3583
XMRUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,35481
XCNUSDT_1h,2025-04-11,2025-08-15,127,365,34.8,❌,5394
XLMUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,11138
XAIUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3583
WUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
XMRUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,17741
XCNUSDT_2h,2025-04-11,2025-08-15,127,365,34.8,❌,1568
XNYUSDT_5m,2025-08-13,2025-08-15,3,365,0.8,❌,1823
XLMUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4437
XAIUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
XMRUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,8871
XCNUSDT_4h,2025-04-11,2025-08-15,127,365,34.8,❌,2150
XNYUSDT_15m,2025-08-13,2025-08-15,3,365,0.8,❌,608
XLMUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3584
XRPUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,106856
XMRUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4437
XCNUSDT_1d,2025-04-11,2025-08-15,127,365,34.8,❌,492
XNYUSDT_30m,2025-08-13,2025-08-15,3,365,0.8,❌,306
XLMUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
XTZUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,106656
XRPUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,36881
XMRUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,2219
XNYUSDT_1h,2025-08-13,2025-08-15,3,365,0.8,❌,153
XTZUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,36081
XRPUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,18842
XMRUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,370
XVGUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,133030
XVSUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,134495
XNYUSDT_2h,2025-08-13,2025-08-15,3,365,0.8,❌,78
XTZUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,21511
XRPUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,9873
XVGUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,43916
XVSUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,43788
XNYUSDT_4h,2025-08-13,2025-08-15,3,365,0.8,❌,40
XTZUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,9071
YALAUSDT_5m,2025-08-07,2025-08-15,9,365,2.5,❌,3591
XRPUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4437
XVGUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,21511
XVSUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,21481
XNYUSDT_1d,2025-08-13,2025-08-15,3,365,0.8,❌,7
XTZUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4437
YALAUSDT_15m,2025-08-07,2025-08-15,9,365,2.5,❌,1198
XRPUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3584
XVGUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,11146
XVSUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,11146
XTZUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,2493
YALAUSDT_30m,2025-08-07,2025-08-15,9,365,2.5,❌,700
XRPUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
YFIUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,108238
XVGUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4437
XVSUSDT_2h,2024-08-15,2025-08-15,366,365,100.3,✅,4437
XTZUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,731
YALAUSDT_1h,2025-08-07,2025-08-15,9,365,2.5,❌,417
YFIUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,37281
XVGUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3705
XVSUSDT_4h,2024-08-15,2025-08-15,366,365,100.3,✅,3705
YGGUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,108746
YALAUSDT_2h,2025-08-07,2025-08-15,9,365,2.5,❌,151
YFIUSDT_30m,2024-08-15,2025-08-15,366,365,100.3,✅,21463
ZECUSDT_5m,2024-08-15,2025-08-15,366,365,100.3,✅,106439
XVGUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,729
XVSUSDT_1d,2024-08-15,2025-08-15,366,365,100.3,✅,729
YGGUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,38717
YALAUSDT_4h,2025-08-07,2025-08-15,9,365,2.5,❌,105
YFIUSDT_1h,2024-08-15,2025-08-15,366,365,100.3,✅,11132
ZECUSDT_15m,2024-08-15,2025-08-15,366,365,100.3,✅,35481
