symbol,tf,rows,last_ts,stale_min,gaps,status
MINAUSDT,5m,106017,1755315300000,6.1,0,OK
MINAUSDT,15m,35339,1755315000000,11.1,0,OK
MINAUSDT,30m,17671,1755315000000,11.1,1,GAPS
MINAUSDT,1h,8837,1755313200000,41.1,1,STALE
MINAUSDT,2h,4420,1755309600000,101.1,1,STALE
MINAUSDT,4h,2211,1755302400000,221.1,1,STALE
MINAUSDT,1d,370,1755302400000,221.1,1,STALE
MKRUSDT,5m,106017,1755315300000,6.1,0,OK
MKRUSDT,15m,35339,1755315000000,11.1,0,OK
MKRUSDT,30m,17671,1755315000000,11.1,1,GAPS
MKRUSDT,1h,8837,1755313200000,41.1,1,STALE
MKRUSDT,2h,4420,1755309600000,101.1,1,STALE
MKRUSDT,4h,2211,1755302400000,221.1,1,STALE
MKRUSDT,1d,370,1755302400000,221.1,1,STALE
MLNUSDT,5m,40407,1755315300000,6.1,0,OK
MLNUSDT,15m,13470,1755315000000,11.1,0,OK
MLNUSDT,30m,6737,1755315000000,11.1,1,GAPS
MLNUSDT,1h,3370,1755313200000,41.1,1,STALE
MLNUSDT,2h,1686,1755309600000,101.1,1,STALE
MLNUSDT,4h,844,1755302400000,221.1,1,STALE
MLNUSDT,1d,139,1755302400000,221.1,0,STALE
MOCAUSDT,5m,70615,1755315300000,6.1,0,OK
MOCAUSDT,15m,23540,1755315000000,11.1,0,OK
MOCAUSDT,30m,11771,1755315000000,11.1,1,GAPS
MOCAUSDT,1h,5887,1755313200000,41.1,1,STALE
MOCAUSDT,2h,2945,1755309600000,101.1,1,STALE
MOCAUSDT,4h,1474,1755302400000,221.1,1,STALE
MOCAUSDT,1d,247,1755302400000,221.1,1,STALE
MOODENGUSDT,5m,85610,1755315300000,6.1,0,OK
MOODENGUSDT,15m,28538,1755315000000,11.1,0,OK
MOODENGUSDT,30m,14270,1755315000000,11.1,1,GAPS
MOODENGUSDT,1h,7136,1755313200000,41.1,1,STALE
MOODENGUSDT,2h,3569,1755309600000,101.1,1,STALE
MOODENGUSDT,4h,1786,1755302400000,221.1,1,STALE
MOODENGUSDT,1d,299,1755302400000,221.1,1,STALE
MORPHOUSDT,5m,76052,1755315300000,6.1,0,OK
MORPHOUSDT,15m,25352,1755315000000,11.2,0,OK
MORPHOUSDT,30m,12677,1755315000000,11.2,1,GAPS
MORPHOUSDT,1h,6340,1755313200000,41.2,1,STALE
MORPHOUSDT,2h,3171,1755309600000,101.2,1,STALE
MORPHOUSDT,4h,1587,1755302400000,221.2,1,STALE
MORPHOUSDT,1d,266,1755302400000,221.2,1,STALE
MOVEUSDT,5m,72602,1755315300000,6.2,0,OK
MOVEUSDT,15m,24202,1755315000000,11.2,0,OK
MOVEUSDT,30m,12102,1755315000000,11.2,1,GAPS
MOVEUSDT,1h,6052,1755313200000,41.2,1,STALE
MOVEUSDT,2h,3027,1755309600000,101.2,1,STALE
MOVEUSDT,4h,1515,1755302400000,221.2,1,STALE
MOVEUSDT,1d,254,1755302400000,221.2,1,STALE
MOVRUSDT,5m,106011,1755315300000,6.2,0,OK
MOVRUSDT,15m,35339,1755315000000,11.2,0,OK
MOVRUSDT,30m,17671,1755315000000,11.2,1,GAPS
MOVRUSDT,1h,8837,1755313200000,41.2,1,STALE
MOVRUSDT,2h,4420,1755309600000,101.2,1,STALE
MOVRUSDT,4h,2211,1755302400000,221.2,1,STALE
MOVRUSDT,1d,370,1755302400000,221.2,1,STALE
MTLUSDT,5m,106012,1755315300000,6.2,0,OK
MTLUSDT,15m,35339,1755315000000,11.2,0,OK
MTLUSDT,30m,17671,1755315000000,11.2,1,GAPS
MTLUSDT,1h,8837,1755313200000,41.2,1,STALE
MTLUSDT,2h,4420,1755309600000,101.2,1,STALE
MTLUSDT,4h,2211,1755302400000,221.2,1,STALE
MTLUSDT,1d,370,1755302400000,221.2,1,STALE
MUBARAKUSDT,5m,44382,1755315300000,6.2,0,OK
MUBARAKUSDT,15m,14795,1755315000000,11.2,0,OK
MUBARAKUSDT,30m,7399,1755315000000,11.2,1,GAPS
MUBARAKUSDT,1h,3701,1755313200000,41.2,1,STALE
MUBARAKUSDT,2h,1852,1755309600000,101.2,1,STALE
MUBARAKUSDT,4h,927,1755302400000,221.2,1,STALE
MUBARAKUSDT,1d,156,1755302400000,221.2,1,STALE
MUSDT,5m,12177,1755315300000,6.2,0,OK
MUSDT,15m,4060,1755315000000,11.2,0,OK
MUSDT,30m,2031,1755315000000,11.2,1,GAPS
MUSDT,1h,1017,1755313200000,41.2,1,STALE
MUSDT,2h,510,1755309600000,101.2,1,STALE
MUSDT,4h,256,1755302400000,221.2,1,STALE
MUSDT,1d,44,1755302400000,221.2,1,STALE
MYROUSDT,5m,106013,1755315300000,6.2,0,OK
MYROUSDT,15m,35340,1755315000000,11.2,0,OK
MYROUSDT,30m,17671,1755315000000,11.2,1,GAPS
MYROUSDT,1h,8837,1755313200000,41.2,1,STALE
MYROUSDT,2h,4420,1755309600000,101.2,1,STALE
MYROUSDT,4h,2211,1755302400000,221.2,1,STALE
MYROUSDT,1d,370,1755302400000,221.2,1,STALE
MYXUSDT,5m,17614,1755315300000,6.2,0,OK
MYXUSDT,15m,5873,1755315000000,11.2,0,OK
MYXUSDT,30m,2937,1755315000000,11.2,1,GAPS
MYXUSDT,1h,1470,1755313200000,41.2,1,STALE
MYXUSDT,2h,736,1755309600000,101.2,1,STALE
MYXUSDT,4h,369,1755302400000,221.2,1,STALE
MYXUSDT,1d,63,1755302400000,221.2,1,STALE
NAORISUSDT,5m,5230,1755315300000,6.2,0,OK
NAORISUSDT,15m,1745,1755315000000,11.3,0,OK
NAORISUSDT,30m,873,1755315000000,11.3,1,GAPS
NAORISUSDT,1h,438,1755313200000,41.3,1,STALE
NAORISUSDT,2h,220,1755309600000,101.3,1,STALE
NAORISUSDT,4h,111,1755302400000,221.3,1,STALE
NAORISUSDT,1d,20,1755302400000,221.3,1,STALE
NEARUSDT,5m,106013,1755315300000,6.3,0,OK
NEARUSDT,15m,35340,1755315000000,11.3,0,OK
NEARUSDT,30m,17671,1755315000000,11.3,1,GAPS
NEARUSDT,1h,8837,1755313200000,41.3,1,STALE
NEARUSDT,2h,4420,1755309600000,101.3,1,STALE
NEARUSDT,4h,2211,1755302400000,221.3,1,STALE
NEARUSDT,1d,370,1755302400000,221.3,1,STALE
NEIROETHUSDT,5m,99676,1755315300000,6.3,0,OK
NEIROETHUSDT,15m,33227,1755315000000,11.3,0,OK
NEIROETHUSDT,30m,16614,1755315000000,11.3,1,GAPS
NEIROETHUSDT,1h,8308,1755313200000,41.3,1,STALE
NEIROETHUSDT,2h,4155,1755309600000,101.3,1,STALE
NEIROETHUSDT,4h,2079,1755302400000,221.3,1,STALE
NEIROETHUSDT,1d,348,1755302400000,221.3,1,STALE
NEIROUSDT,5m,96827,1755315300000,6.3,0,OK
NEIROUSDT,15m,32277,1755315000000,11.3,0,OK
NEIROUSDT,30m,16139,1755315000000,11.3,1,GAPS
NEIROUSDT,1h,8071,1755313200000,41.3,1,STALE
NEIROUSDT,2h,4037,1755309600000,101.3,1,STALE
NEIROUSDT,4h,2020,1755302400000,221.3,1,STALE
NEIROUSDT,1d,338,1755302400000,221.3,1,STALE
NEOUSDT,5m,106015,1755315300000,6.3,0,OK
NEOUSDT,15m,35340,1755315000000,11.3,0,OK
NEOUSDT,30m,17672,1755315000000,11.3,1,GAPS
NEOUSDT,1h,8837,1755313200000,41.3,1,STALE
NEOUSDT,2h,4420,1755309600000,101.3,1,STALE
NEOUSDT,4h,2211,1755302400000,221.3,1,STALE
NEOUSDT,1d,370,1755302400000,221.3,1,STALE
NEWTUSDT,5m,17304,1755315300000,6.3,0,OK
NEWTUSDT,15m,5769,1755315000000,11.3,0,OK
NEWTUSDT,30m,2886,1755315000000,11.3,1,GAPS
NEWTUSDT,1h,1444,1755313200000,41.3,1,STALE
NEWTUSDT,2h,723,1755309600000,101.3,1,STALE
NEWTUSDT,4h,363,1755302400000,221.3,1,STALE
NEWTUSDT,1d,62,1755302400000,221.3,1,STALE
NFPUSDT,5m,106015,1755315300000,6.3,0,OK
NFPUSDT,15m,35341,1755315000000,11.3,0,OK
NFPUSDT,30m,17672,1755315000000,11.3,1,GAPS
NFPUSDT,1h,8837,1755313200000,41.3,1,STALE
NFPUSDT,2h,4420,1755309600000,101.3,1,STALE
NFPUSDT,4h,2211,1755302400000,221.3,1,STALE
NFPUSDT,1d,370,1755302400000,221.3,1,STALE
NILUSDT,5m,42378,1755315300000,6.3,0,OK
NILUSDT,15m,14128,1755315000000,11.3,0,OK
NILUSDT,30m,7065,1755315000000,11.3,1,GAPS
NILUSDT,1h,3533,1755313200000,41.3,1,STALE
NILUSDT,2h,1768,1755309600000,101.3,1,STALE
NILUSDT,4h,885,1755302400000,221.3,1,STALE
NILUSDT,1d,149,1755302400000,221.3,1,STALE
NKNUSDT,5m,106015,1755315300000,6.3,0,OK
NKNUSDT,15m,35341,1755315000000,11.4,0,OK
NKNUSDT,30m,17672,1755315000000,11.4,1,GAPS
NKNUSDT,1h,8837,1755313200000,41.4,1,STALE
NKNUSDT,2h,4420,1755309600000,101.4,1,STALE
NKNUSDT,4h,2211,1755302400000,221.4,1,STALE
NKNUSDT,1d,370,1755302400000,221.4,1,STALE
NMRUSDT,5m,106016,1755315300000,6.4,0,OK
NMRUSDT,15m,35341,1755315000000,11.4,0,OK
NMRUSDT,30m,17672,1755315000000,11.4,1,GAPS
NMRUSDT,1h,8837,1755313200000,41.4,1,STALE
NMRUSDT,2h,4420,1755309600000,101.4,1,STALE
NMRUSDT,4h,2211,1755302400000,221.4,1,STALE
NMRUSDT,1d,370,1755302400000,221.4,1,STALE
NOTUSDT,5m,106017,1755315300000,6.4,0,OK
NOTUSDT,15m,35341,1755315000000,11.4,0,OK
NOTUSDT,30m,17672,1755315000000,11.4,1,GAPS
NOTUSDT,1h,8837,1755313200000,41.4,1,STALE
NOTUSDT,2h,4420,1755309600000,101.4,1,STALE
NOTUSDT,4h,2211,1755302400000,221.4,1,STALE
NOTUSDT,1d,370,1755302400000,221.4,1,STALE
NTRNUSDT,5m,106017,1755315300000,6.4,0,OK
NTRNUSDT,15m,35341,1755315000000,11.4,0,OK
NTRNUSDT,30m,17672,1755315000000,11.4,1,GAPS
NTRNUSDT,1h,8837,1755313200000,41.4,1,STALE
NTRNUSDT,2h,4420,1755309600000,101.4,1,STALE
NTRNUSDT,4h,2211,1755302400000,221.4,1,STALE
NTRNUSDT,1d,370,1755302400000,221.4,1,STALE
NXPCUSDT,5m,27482,1755315300000,6.4,0,OK
NXPCUSDT,15m,9162,1755315000000,11.4,0,OK
NXPCUSDT,30m,4582,1755315000000,11.4,1,GAPS
NXPCUSDT,1h,2292,1755313200000,41.4,1,STALE
NXPCUSDT,2h,1147,1755309600000,101.4,1,STALE
NXPCUSDT,4h,575,1755302400000,221.4,1,STALE
NXPCUSDT,1d,97,1755302400000,221.4,1,STALE
OBOLUSDT,5m,29738,1755315300000,6.4,0,OK
OBOLUSDT,15m,9914,1755315000000,11.4,0,OK
OBOLUSDT,30m,4958,1755315000000,11.4,1,GAPS
OBOLUSDT,1h,2480,1755313200000,41.4,1,STALE
OBOLUSDT,2h,1241,1755309600000,101.4,1,STALE
OBOLUSDT,4h,622,1755302400000,221.4,1,STALE
OBOLUSDT,1d,105,1755302400000,221.4,1,STALE
OGNUSDT,5m,106017,1755315300000,6.4,0,OK
OGNUSDT,15m,35341,1755315000000,11.4,0,OK
OGNUSDT,30m,17672,1755315000000,11.4,1,GAPS
OGNUSDT,1h,8837,1755313200000,41.4,1,STALE
OGNUSDT,2h,4420,1755309600000,101.4,1,STALE
OGNUSDT,4h,2211,1755302400000,221.4,1,STALE
OGNUSDT,1d,370,1755302400000,221.4,1,STALE
OGUSDT,5m,28317,1755315300000,6.4,0,OK
OGUSDT,15m,9440,1755315000000,11.4,0,OK
OGUSDT,30m,4721,1755315000000,11.4,1,GAPS
OGUSDT,1h,2361,1755313200000,41.4,1,STALE
OGUSDT,2h,1182,1755309600000,101.4,1,STALE
OGUSDT,4h,592,1755302400000,221.4,1,STALE
OGUSDT,1d,100,1755302400000,221.4,1,STALE
OLUSDT,5m,15615,1755315300000,6.4,0,OK
OLUSDT,15m,5207,1755315000000,11.4,0,OK
OLUSDT,30m,2604,1755315000000,11.4,1,GAPS
OLUSDT,1h,1303,1755313200000,41.4,1,STALE
OLUSDT,2h,653,1755309600000,101.4,1,STALE
OLUSDT,4h,328,1755302400000,221.4,1,STALE
OLUSDT,1d,56,1755302400000,221.5,1,STALE
OMNIUSDT,5m,106018,1755315300000,6.5,0,OK
OMNIUSDT,15m,35342,1755315000000,11.5,0,OK
OMNIUSDT,30m,17672,1755315000000,11.5,1,GAPS
OMNIUSDT,1h,8837,1755313200000,41.5,1,STALE
OMNIUSDT,2h,4420,1755309600000,101.5,1,STALE
OMNIUSDT,4h,2211,1755302400000,221.5,1,STALE
OMNIUSDT,1d,370,1755302400000,221.5,1,STALE
OMUSDT,5m,106019,1755315300000,6.5,0,OK
OMUSDT,15m,35342,1755315000000,11.5,0,OK
OMUSDT,30m,17672,1755315000000,11.5,1,GAPS
OMUSDT,1h,8837,1755313200000,41.5,1,STALE
OMUSDT,2h,4420,1755309600000,101.5,1,STALE
OMUSDT,4h,2211,1755302400000,221.5,1,STALE
OMUSDT,1d,370,1755302400000,221.5,1,STALE
ONDOUSDT,5m,106019,1755315300000,6.5,0,OK
ONDOUSDT,15m,35342,1755315000000,11.5,0,OK
ONDOUSDT,30m,17672,1755315000000,11.5,1,GAPS
ONDOUSDT,1h,8837,1755313200000,41.5,1,STALE
ONDOUSDT,2h,4420,1755309600000,101.5,1,STALE
ONDOUSDT,4h,2211,1755302400000,221.5,1,STALE
ONDOUSDT,1d,370,1755302400000,221.5,1,STALE
ONEUSDT,5m,106019,1755315300000,6.5,0,OK
ONEUSDT,15m,35342,1755315000000,11.5,0,OK
ONEUSDT,30m,17672,1755315000000,11.5,1,GAPS
ONEUSDT,1h,8837,1755313200000,41.5,1,STALE
ONEUSDT,2h,4420,1755309600000,101.5,1,STALE
ONEUSDT,4h,2211,1755302400000,221.5,1,STALE
ONEUSDT,1d,370,1755302400000,221.5,1,STALE
ONGUSDT,5m,106020,1755315300000,6.5,0,OK
ONGUSDT,15m,35342,1755315000000,11.5,0,OK
ONGUSDT,30m,17672,1755315000000,11.5,1,GAPS
ONGUSDT,1h,8837,1755313200000,41.5,1,STALE
ONGUSDT,2h,4420,1755309600000,101.5,1,STALE
ONGUSDT,4h,2211,1755302400000,221.5,1,STALE
ONGUSDT,1d,370,1755302400000,221.5,1,STALE
ONTUSDT,5m,106020,1755315300000,6.5,0,OK
ONTUSDT,15m,35342,1755315000000,11.5,0,OK
ONTUSDT,30m,17672,1755315000000,11.5,1,GAPS
ONTUSDT,1h,8837,1755313200000,41.5,1,STALE
ONTUSDT,2h,4420,1755309600000,101.5,1,STALE
ONTUSDT,4h,2211,1755302400000,221.5,1,STALE
ONTUSDT,1d,370,1755302400000,221.5,1,STALE
OPUSDT,5m,106020,1755315300000,6.5,0,OK
OPUSDT,15m,35342,1755315000000,11.5,0,OK
OPUSDT,30m,17672,1755315000000,11.5,1,GAPS
OPUSDT,1h,8837,1755313200000,41.5,1,STALE
OPUSDT,2h,4420,1755309600000,101.5,1,STALE
OPUSDT,4h,2211,1755302400000,221.5,1,STALE
OPUSDT,1d,370,1755302400000,221.5,1,STALE
ORCAUSDT,5m,73464,1755315300000,6.5,0,OK
ORCAUSDT,15m,24489,1755315000000,11.6,0,OK
ORCAUSDT,30m,12245,1755315000000,11.6,1,GAPS
ORCAUSDT,1h,6123,1755313200000,41.6,1,STALE
ORCAUSDT,2h,3063,1755309600000,101.6,1,STALE
ORCAUSDT,4h,1533,1755302400000,221.6,1,STALE
ORCAUSDT,1d,257,1755302400000,221.6,1,STALE
ORDIUSDT,5m,106021,1755315300000,6.6,0,OK
ORDIUSDT,15m,35342,1755315000000,11.6,0,OK
ORDIUSDT,30m,17672,1755315000000,11.6,1,GAPS
ORDIUSDT,1h,8838,1755313200000,41.6,1,STALE
ORDIUSDT,2h,4420,1755309600000,101.6,1,STALE
ORDIUSDT,4h,2211,1755302400000,221.6,1,STALE
ORDIUSDT,1d,370,1755302400000,221.6,1,STALE
OXTUSDT,5m,106021,1755315300000,6.6,0,OK
OXTUSDT,15m,35342,1755315000000,11.6,0,OK
OXTUSDT,30m,17672,1755315000000,11.6,1,GAPS
OXTUSDT,1h,8838,1755313200000,41.6,1,STALE
OXTUSDT,2h,4420,1755309600000,101.6,1,STALE
OXTUSDT,4h,2211,1755302400000,221.6,1,STALE
OXTUSDT,1d,370,1755302400000,221.6,1,STALE
PARTIUSDT,5m,42096,1755315300000,6.6,0,OK
PARTIUSDT,15m,14034,1755315000000,11.6,0,OK
PARTIUSDT,30m,7018,1755315000000,11.6,1,GAPS
PARTIUSDT,1h,3510,1755313200000,41.6,1,STALE
PARTIUSDT,2h,1756,1755309600000,101.6,1,STALE
PARTIUSDT,4h,879,1755302400000,221.6,1,STALE
PARTIUSDT,1d,148,1755302400000,221.6,1,STALE
PAXGUSDT,5m,41551,1755315300000,6.6,0,OK
PAXGUSDT,15m,13852,1755315000000,11.6,0,OK
PAXGUSDT,30m,6927,1755315000000,11.6,1,GAPS
PAXGUSDT,1h,3465,1755313200000,41.6,1,STALE
PAXGUSDT,2h,1733,1755309600000,101.6,1,STALE
PAXGUSDT,4h,868,1755302400000,221.6,1,STALE
PAXGUSDT,1d,146,1755302400000,221.6,1,STALE
PENDLEUSDT,5m,106022,1755315300000,6.6,0,OK
PENDLEUSDT,15m,35343,1755315000000,11.6,0,OK
PENDLEUSDT,30m,17673,1755315000000,11.6,1,GAPS
PENDLEUSDT,1h,8838,1755313200000,41.6,1,STALE
PENDLEUSDT,2h,4420,1755309600000,101.6,1,STALE
PENDLEUSDT,4h,2211,1755302400000,221.6,1,STALE
PENDLEUSDT,1d,370,1755302400000,221.6,1,STALE
PENGUUSDT,5m,70282,1755315300000,6.6,0,OK
PENGUUSDT,15m,23429,1755315000000,11.6,0,OK
PENGUUSDT,30m,11716,1755315000000,11.6,1,GAPS
PENGUUSDT,1h,5859,1755313200000,41.6,1,STALE
PENGUUSDT,2h,2930,1755309600000,101.6,1,STALE
PENGUUSDT,4h,1466,1755302400000,221.6,1,STALE
PENGUUSDT,1d,246,1755302400000,221.6,1,STALE
PEOPLEUSDT,5m,106022,1755315300000,6.6,0,OK
PEOPLEUSDT,15m,35343,1755315000000,11.6,0,OK
PEOPLEUSDT,30m,17673,1755315000000,11.6,1,GAPS
PEOPLEUSDT,1h,8838,1755313200000,41.6,1,STALE
PEOPLEUSDT,2h,4420,1755309600000,101.6,1,STALE
PEOPLEUSDT,4h,2211,1755302400000,221.6,1,STALE
PEOPLEUSDT,1d,370,1755302400000,221.6,1,STALE
PERPUSDT,5m,106022,1755315300000,6.6,0,OK
PERPUSDT,15m,35343,1755315000000,11.7,0,OK
PERPUSDT,30m,17673,1755315000000,11.7,1,GAPS
PERPUSDT,1h,8838,1755313200000,41.7,1,STALE
PERPUSDT,2h,4420,1755309600000,101.7,1,STALE
PERPUSDT,4h,2211,1755302400000,221.7,1,STALE
PERPUSDT,1d,370,1755302400000,221.7,1,STALE
PHAUSDT,5m,66595,1755315300000,6.7,0,OK
PHAUSDT,15m,22200,1755315000000,11.7,0,OK
PHAUSDT,30m,11101,1755315000000,11.7,1,GAPS
PHAUSDT,1h,5552,1755313200000,41.7,1,STALE
PHAUSDT,2h,2777,1755309600000,101.7,1,STALE
PHAUSDT,4h,1390,1755302400000,221.7,1,STALE
PHAUSDT,1d,233,1755302400000,221.7,1,STALE
PHBUSDT,5m,106023,1755315300000,6.7,0,OK
PHBUSDT,15m,35343,1755315000000,11.7,0,OK
PHBUSDT,30m,17673,1755315000000,11.7,1,GAPS
PHBUSDT,1h,8838,1755313200000,41.7,1,STALE
PHBUSDT,2h,4420,1755309600000,101.7,1,STALE
PHBUSDT,4h,2211,1755302400000,221.7,1,STALE
PHBUSDT,1d,370,1755302400000,221.7,1,STALE
PIPPINUSDT,5m,59411,1755315300000,6.7,0,OK
PIPPINUSDT,15m,19805,1755315000000,11.7,0,OK
PIPPINUSDT,30m,9904,1755315000000,11.7,1,GAPS
PIPPINUSDT,1h,4953,1755313200000,41.7,1,STALE
PIPPINUSDT,2h,2477,1755309600000,101.7,1,STALE
PIPPINUSDT,4h,1240,1755302400000,221.7,1,STALE
PIPPINUSDT,1d,208,1755302400000,221.7,1,STALE
PIXELUSDT,5m,106023,1755315300000,6.7,0,OK
PIXELUSDT,15m,35343,1755315000000,11.7,0,OK
PIXELUSDT,30m,17673,1755315000000,11.7,1,GAPS
PIXELUSDT,1h,8838,1755313200000,41.7,1,STALE
PIXELUSDT,2h,4420,1755309600000,101.7,1,STALE
PIXELUSDT,4h,2211,1755302400000,221.7,1,STALE
PIXELUSDT,1d,370,1755302400000,221.7,1,STALE
PLAYUSDT,5m,5276,1755315300000,6.7,0,OK
PLAYUSDT,15m,1760,1755315000000,11.7,0,OK
PLAYUSDT,30m,881,1755315000000,11.7,1,GAPS
PLAYUSDT,1h,442,1755313200000,41.7,1,STALE
PLAYUSDT,2h,222,1755309600000,101.7,1,STALE
PLAYUSDT,4h,112,1755302400000,221.7,1,STALE
PLAYUSDT,1d,20,1755302400000,221.7,1,STALE
PLUMEUSDT,5m,43251,1755315600000,1.7,0,OK
PLUMEUSDT,15m,14418,1755315000000,11.7,0,OK
PLUMEUSDT,30m,7210,1755315000000,11.7,1,GAPS
PLUMEUSDT,1h,3606,1755313200000,41.7,1,STALE
PLUMEUSDT,2h,1804,1755309600000,101.7,1,STALE
PLUMEUSDT,4h,903,1755302400000,221.7,1,STALE
PLUMEUSDT,1d,152,1755302400000,221.7,1,STALE
PNUTUSDT,5m,80696,1755315300000,6.7,0,OK
PNUTUSDT,15m,26900,1755315000000,11.7,0,OK
PNUTUSDT,30m,13451,1755315000000,11.7,1,GAPS
PNUTUSDT,1h,6727,1755313200000,41.7,1,STALE
PNUTUSDT,2h,3364,1755309600000,101.7,1,STALE
PNUTUSDT,4h,1683,1755302400000,221.7,1,STALE
PNUTUSDT,1d,282,1755302400000,221.7,1,STALE
POLUSDT,5m,97691,1755315300000,6.7,0,OK
POLUSDT,15m,32565,1755315000000,11.7,0,OK
POLUSDT,30m,16284,1755315000000,11.7,1,GAPS
POLUSDT,1h,8143,1755313200000,41.7,1,STALE
POLUSDT,2h,4072,1755309600000,101.8,1,STALE
POLUSDT,4h,2037,1755302400000,221.8,1,STALE
POLUSDT,1d,341,1755302400000,221.8,1,STALE
POLYXUSDT,5m,106024,1755315300000,6.8,0,OK
POLYXUSDT,15m,35343,1755315000000,11.8,0,OK
POLYXUSDT,30m,17673,1755315000000,11.8,1,GAPS
POLYXUSDT,1h,8838,1755313200000,41.8,1,STALE
POLYXUSDT,2h,4420,1755309600000,101.8,1,STALE
POLYXUSDT,4h,2211,1755302400000,221.8,1,STALE
POLYXUSDT,1d,370,1755302400000,221.8,1,STALE
PONKEUSDT,5m,82713,1755315300000,6.8,0,OK
PONKEUSDT,15m,27572,1755315000000,11.8,0,OK
PONKEUSDT,30m,13787,1755315000000,11.8,1,GAPS
PONKEUSDT,1h,6895,1755313200000,41.8,1,STALE
PONKEUSDT,2h,3448,1755309600000,101.8,1,STALE
PONKEUSDT,4h,1725,1755302400000,221.8,1,STALE
PONKEUSDT,1d,289,1755302400000,221.8,1,STALE
POPCATUSDT,5m,104019,1755315300000,6.8,0,OK
POPCATUSDT,15m,34674,1755315000000,11.8,0,OK
POPCATUSDT,30m,17338,1755315000000,11.8,1,GAPS
POPCATUSDT,1h,8670,1755313200000,41.8,1,STALE
POPCATUSDT,2h,4336,1755309600000,101.8,1,STALE
POPCATUSDT,4h,2169,1755302400000,221.8,1,STALE
POPCATUSDT,1d,363,1755302400000,221.8,1,STALE
PORT3USDT,5m,21702,1755315300000,6.8,0,OK
PORT3USDT,15m,7235,1755315000000,11.8,0,OK
PORT3USDT,30m,3619,1755315000000,11.8,1,GAPS
PORT3USDT,1h,1811,1755313200000,41.8,1,STALE
PORT3USDT,2h,906,1755309600000,101.8,1,STALE
PORT3USDT,4h,454,1755302400000,221.8,1,STALE
PORT3USDT,1d,77,1755302400000,221.8,1,STALE
PORTALUSDT,5m,106024,1755315300000,6.8,0,OK
PORTALUSDT,15m,35343,1755315000000,11.8,0,OK
PORTALUSDT,30m,17673,1755315000000,11.8,1,GAPS
PORTALUSDT,1h,8838,1755313200000,41.8,1,STALE
PORTALUSDT,2h,4420,1755309600000,101.8,1,STALE
PORTALUSDT,4h,2211,1755302400000,221.8,1,STALE
PORTALUSDT,1d,370,1755302400000,221.8,1,STALE
POWRUSDT,5m,106024,1755315300000,6.8,0,OK
POWRUSDT,15m,35343,1755315000000,11.8,0,OK
POWRUSDT,30m,17673,1755315000000,11.8,1,GAPS
POWRUSDT,1h,8838,1755313200000,41.8,1,STALE
POWRUSDT,2h,4420,1755309600000,101.8,1,STALE
POWRUSDT,4h,2211,1755302400000,221.8,1,STALE
POWRUSDT,1d,370,1755302400000,221.8,1,STALE
PROMPTUSDT,5m,37281,1755315300000,6.8,0,OK
PROMPTUSDT,15m,12429,1755315000000,11.8,0,OK
PROMPTUSDT,30m,6215,1755315000000,11.8,1,GAPS
PROMPTUSDT,1h,3109,1755313200000,41.8,1,STALE
PROMPTUSDT,2h,1555,1755309600000,101.8,1,STALE
PROMPTUSDT,4h,779,1755302400000,221.8,1,STALE
PROMPTUSDT,1d,131,1755302400000,221.8,1,STALE
PROMUSDT,5m,61977,1755315300000,6.8,0,OK
PROMUSDT,15m,20661,1755315000000,11.8,0,OK
PROMUSDT,30m,10331,1755315000000,11.8,1,GAPS
PROMUSDT,1h,5167,1755313200000,41.8,1,STALE
PROMUSDT,2h,2584,1755309600000,101.8,1,STALE
PROMUSDT,4h,1293,1755302400000,221.8,1,STALE
PROMUSDT,1d,217,1755302400000,221.8,1,STALE
PROVEUSDT,5m,3748,1755315300000,6.8,0,OK
PROVEUSDT,15m,1251,1755315000000,11.9,0,OK
PROVEUSDT,30m,626,1755315000000,11.9,1,GAPS
PROVEUSDT,1h,314,1755313200000,41.9,1,STALE
PROVEUSDT,2h,158,1755309600000,101.9,1,STALE
PROVEUSDT,4h,80,1755302400000,221.9,1,STALE
PROVEUSDT,1d,15,1755302400000,221.9,1,STALE
PUFFERUSDT,5m,21706,1755315300000,6.9,0,OK
PUFFERUSDT,15m,7237,1755315000000,11.9,0,OK
PUFFERUSDT,30m,3619,1755315000000,11.9,1,GAPS
PUFFERUSDT,1h,1811,1755313200000,41.9,1,STALE
PUFFERUSDT,2h,906,1755309600000,101.9,1,STALE
PUFFERUSDT,4h,454,1755302400000,221.9,1,STALE
PUFFERUSDT,1d,77,1755302400000,221.9,1,STALE
PUMPBTCUSDT,5m,19096,1755315300000,6.9,0,OK
PUMPBTCUSDT,15m,6367,1755315000000,11.9,0,OK
PUMPBTCUSDT,30m,3184,1755315000000,11.9,1,GAPS
PUMPBTCUSDT,1h,1593,1755313200000,41.9,1,STALE
PUMPBTCUSDT,2h,797,1755309600000,101.9,1,STALE
PUMPBTCUSDT,4h,400,1755302400000,221.9,1,STALE
PUMPBTCUSDT,1d,68,1755302400000,221.9,1,STALE
PUMPUSDT,5m,11350,1755315300000,6.9,0,OK
PUMPUSDT,15m,3785,1755315000000,11.9,0,OK
PUMPUSDT,30m,1893,1755315000000,11.9,1,GAPS
PUMPUSDT,1h,948,1755313200000,41.9,1,STALE
PUMPUSDT,2h,475,1755309600000,101.9,1,STALE
PUMPUSDT,4h,239,1755302400000,221.9,1,STALE
